baseline_model,residual_route,input_root,path_model,path_route,representation,subset,n_rows,n_unique_material_ids,n_duplicate_material_ids,n_folds,expected_total,coverage_fraction,prediction_file,MAE,RMSE,R2,F1,DAF,Precision,Recall,Accuracy,TPR,FPR,TNR,FNR,TP,FP,TN,FN,baseline_all_subset_MAE,baseline_all_subset_RMSE,baseline_all_subset_R2,baseline_all_subset_F1,baseline_all_subset_DAF,baseline_all_subset_Precision,baseline_all_subset_Recall,baseline_all_subset_Accuracy,baseline_all_subset_TPR,baseline_all_subset_FPR,baseline_all_subset_TNR,baseline_all_subset_FNR,baseline_all_subset_TP,baseline_all_subset_FP,baseline_all_subset_TN,baseline_all_subset_FN,baseline_same_rows_MAE,baseline_same_rows_RMSE,baseline_same_rows_R2,baseline_same_rows_F1,baseline_same_rows_DAF,baseline_same_rows_Precision,baseline_same_rows_Recall,baseline_same_rows_Accuracy,baseline_same_rows_TPR,baseline_same_rows_FPR,baseline_same_rows_TNR,baseline_same_rows_FNR,baseline_same_rows_TP,baseline_same_rows_FP,baseline_same_rows_TN,baseline_same_rows_FN,delta_MAE_vs_baseline_same_rows,delta_MAE_vs_baseline_all_subset,delta_RMSE_vs_baseline_same_rows,delta_RMSE_vs_baseline_all_subset,delta_R2_vs_baseline_same_rows,delta_R2_vs_baseline_all_subset,delta_F1_vs_baseline_same_rows,delta_F1_vs_baseline_all_subset,delta_DAF_vs_baseline_same_rows,delta_DAF_vs_baseline_all_subset,delta_Precision_vs_baseline_same_rows,delta_Precision_vs_baseline_all_subset,delta_Recall_vs_baseline_same_rows,delta_Recall_vs_baseline_all_subset,delta_Accuracy_vs_baseline_same_rows,delta_Accuracy_vs_baseline_all_subset,delta_TPR_vs_baseline_same_rows,delta_TPR_vs_baseline_all_subset,delta_FPR_vs_baseline_same_rows,delta_FPR_vs_baseline_all_subset,delta_TNR_vs_baseline_same_rows,delta_TNR_vs_baseline_all_subset,delta_FNR_vs_baseline_same_rows,delta_FNR_vs_baseline_all_subset,delta_TP_vs_baseline_same_rows,delta_TP_vs_baseline_all_subset,delta_FP_vs_baseline_same_rows,delta_FP_vs_baseline_all_subset,delta_TN_vs_baseline_same_rows,delta_TN_vs_baseline_all_subset,delta_FN_vs_baseline_same_rows,delta_FN_vs_baseline_all_subset,relative_MAE_improvement_vs_baseline_same_rows_%
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_E_32_cos_zscore,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03543457280856425,0.06880317681149554,0.994361659754941,0.7691721334195695,4.566011752505201,0.7609634589455884,0.7775598365440747,0.9222222654623429,0.7775598365440747,0.048847005202252755,0.9511529947977473,0.22244016345592527,33299.0,10460.0,203678.0,9526.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,-0.00022722378603685922,-0.00022722378603685922,-0.0009585204095266531,-0.0009585204095266531,0.0001581935650513122,0.0001581935650513122,-0.0032314443164300766,-0.0032314443164300766,0.04041564213062365,0.04041564213062365,0.006735599577542106,0.006735599577542106,-0.013917104495038024,-0.013917104495038024,-4.280771939924044e-05,-4.280771939924044e-05,-0.013917104495038024,-0.013917104495038024,-0.0027318831781374606,-0.0027318831781374606,0.0027318831781375508,0.0027318831781375508,0.01391710449503794,0.01391710449503794,-596.0,-596.0,-585.0,-585.0,585.0,585.0,596.0,596.0,0.6371630364558216
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,sevennet-l3i5-baseline,all,256963,256963,0,5,256963.0,1.0,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.03566179659460111,0.0697616972210222,0.9942034661898896,0.7724035777359995,4.525596110374577,0.7542278593680463,0.7914769410391127,0.9222650731817421,0.7914769410391127,0.051578888380390216,0.9484211116196097,0.20852305896088733,33895.0,11045.0,203093.0,8930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+S64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.035572281791940226,0.06470742811853063,0.9948426449421908,0.7758713218945981,5.127756546597566,0.7838884585592564,0.7680165138728675,0.9321679165429165,0.7680165138728675,0.03820954718262794,0.9617904528173721,0.23198348612713254,25300.0,6975.0,175571.0,7642.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0017171651861063592,-0.0017171651861063592,-0.006097304270909307,-0.006097304270909307,0.0010177354252329796,0.0010177354252329796,-0.00747383596279827,-0.00747383596279827,0.134338189108413,0.134338189108413,0.020536496814715255,0.020536496814715255,-0.0363973043531054,-0.0363973043531054,0.0001902658152658221,0.0001902658152658221,-0.0363973043531054,-0.0363973043531054,-0.00679280838802275,-0.00679280838802275,0.006792808388022764,0.006792808388022764,0.03639730435310545,0.03639730435310545,-1199.0,-1199.0,-1240.0,-1240.0,1240.0,1240.0,1199.0,1199.0,4.604962865545595
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+H32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.035598047287951094,0.06481968403635137,0.9948247352268869,0.7778443021845591,5.147086727993772,0.7868434947355344,0.769048630927084,0.9328454484704485,0.769048630927084,0.03759600319919363,0.9624039968008063,0.23095136907291602,25334.0,6863.0,175683.0,7608.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0016913996900954908,-0.0016913996900954908,-0.005985048353088565,-0.005985048353088565,0.0009998257099290697,0.0009998257099290697,-0.0055008556728372016,-0.0055008556728372016,0.15366837050461868,0.15366837050461868,0.02349153299099327,0.02349153299099327,-0.035365187298888934,-0.035365187298888934,0.0008677977427977712,0.0008677977427977712,-0.035365187298888934,-0.035365187298888934,-0.0074063523714570575,-0.0074063523714570575,0.007406352371457037,0.007406352371457037,0.035365187298888934,0.035365187298888934,-1165.0,-1165.0,-1352.0,-1352.0,1352.0,1352.0,1165.0,1165.0,4.535866919912404
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+L32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03561545906146016,0.064773005025219,0.9948321863356552,0.7760849492151433,5.148333867344683,0.7870341469504963,0.7654362212373262,0.9324788387288387,0.7654362212373262,0.03737688034796709,0.962623119652033,0.23456377876267379,25215.0,6823.0,175723.0,7727.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0016739879165864266,-0.0016739879165864266,-0.006031727364220932,-0.006031727364220932,0.001007276818697389,0.001007276818697389,-0.007260208642253074,-0.007260208642253074,0.15491550985553015,0.15491550985553015,0.02368218520595522,0.02368218520595522,-0.03897759698864667,-0.03897759698864667,0.0005011880011880354,0.0005011880011880354,-0.03897759698864667,-0.03897759698864667,-0.0076254752226836,-0.0076254752226836,0.007625475222683642,0.007625475222683642,0.038977596988646696,0.038977596988646696,-1284.0,-1284.0,-1392.0,-1392.0,1392.0,1392.0,1284.0,1284.0,4.489173351302188
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+S32,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.035620938053572325,0.06479778250087652,0.994828231914591,0.7754544757229423,5.1275707965564665,0.7838600626492572,0.7672272478902313,0.932075103950104,0.7672272478902313,0.03817667875494396,0.9618233212450561,0.2327727521097687,25274.0,6969.0,175577.0,7668.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0016685089244742601,-0.0016685089244742601,-0.006006949888563415,-0.006006949888563415,0.0010033223976332328,0.0010033223976332328,-0.007890682134453986,-0.007890682134453986,0.13415243906731344,0.13415243906731344,0.02050810090471611,0.02050810090471611,-0.037186570335741576,-0.037186570335741576,9.745322245324761e-05,9.745322245324761e-05,-0.037186570335741576,-0.037186570335741576,-0.006825676815706727,-0.006825676815706727,0.006825676815706783,0.006825676815706783,0.0371865703357416,0.0371865703357416,-1225.0,-1225.0,-1246.0,-1246.0,1246.0,1246.0,1225.0,1225.0,4.474480207380284
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+L64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03562826254065016,0.06482670558649714,0.9948236139517734,0.7762368930844684,5.1442997538768696,0.7864174454828661,0.766316556371805,0.9324602762102762,0.766316556371805,0.03755765670022898,0.962442343299771,0.23368344362819501,25244.0,6856.0,175690.0,7698.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0016611844373964277,-0.0016611844373964277,-0.005978026802942793,-0.005978026802942793,0.0009987044348156449,0.0009987044348156449,-0.007108264772927919,-0.007108264772927919,0.15088139638771647,0.15088139638771647,0.023065483738324954,0.023065483738324954,-0.03809726185416795,-0.03809726185416795,0.0004826254826254539,0.0004826254826254539,-0.03809726185416795,-0.03809726185416795,-0.0074446988704217065,-0.0074446988704217065,0.007444698870421651,0.007444698870421651,0.038097261854167924,0.038097261854167924,-1255.0,-1255.0,-1359.0,-1359.0,1359.0,1359.0,1255.0,1255.0,4.454837955559965
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec+H64,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03564043763654982,0.07489339025701572,0.9930911504494816,0.775793072783306,5.126918464170896,0.7837603395396388,0.76798615748892,0.9321400727650727,0.76798615748892,0.038236937539031256,0.9617630624609688,0.2320138425110801,25299.0,6980.0,175566.0,7643.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0016490093414967683,-0.0016490093414967683,0.0040886578675757845,0.0040886578675757845,-0.0007337590674761918,-0.0007337590674761918,-0.007552085074090331,-0.007552085074090331,0.13350010668174317,0.13350010668174317,0.020408377795097632,0.020408377795097632,-0.03642766073705295,-0.03642766073705295,0.00016242203742200534,0.00016242203742200534,-0.03642766073705295,-0.03642766073705295,-0.0067654180316194315,-0.0067654180316194315,0.006765418031619452,0.006765418031619452,0.036427660737053,0.036427660737053,-1200.0,-1200.0,-1235.0,-1235.0,1235.0,1235.0,1200.0,1200.0,4.422187710285941
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,mat2vec,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03568491787970166,0.0677197543672976,0.9943512870913055,0.7759147981373619,5.139976409233588,0.7857565287764186,0.766316556371805,0.9323349792099792,0.766316556371805,0.0377055646248069,0.9622944353751931,0.23368344362819501,25244.0,6883.0,175663.0,7698.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0016045290983449229,-0.0016045290983449229,-0.0030849780221423317,-0.0030849780221423317,0.0005263775743477028,0.0005263775743477028,-0.007430359720034474,-0.007430359720034474,0.14655805174443515,0.14655805174443515,0.02240456703187743,0.02240456703187743,-0.03809726185416795,-0.03809726185416795,0.00035732848232850056,0.00035732848232850056,-0.03809726185416795,-0.03809726185416795,-0.00729679094584379,-0.00729679094584379,0.00729679094584379,0.00729679094584379,0.038097261854167924,0.038097261854167924,-1255.0,-1255.0,-1332.0,-1332.0,1332.0,1332.0,1255.0,1255.0,4.302903980553954
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_E_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.036418811887640706,0.06744211508753448,0.9943975096362457,0.7782239664141645,5.101722139873332,0.7799085365853659,0.7765466577621274,0.9323396198396199,0.7765466577621274,0.039546196575109833,0.9604538034248902,0.22345334223787264,25581.0,7219.0,175327.0,7361.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0008706350904058788,-0.0008706350904058788,-0.0033626173019054573,-0.0033626173019054573,0.0005726001192879471,0.0005726001192879471,-0.005121191443231865,-0.005121191443231865,0.10830378238417904,0.10830378238417904,0.016556574840824734,0.016556574840824734,-0.02786716046384552,-0.02786716046384552,0.0003619691119691737,0.0003619691119691737,-0.02786716046384552,-0.02786716046384552,-0.005456158995540854,-0.005456158995540854,0.005456158995540861,0.005456158995540861,0.027867160463845547,0.027867160463845547,-918.0,-918.0,-996.0,-996.0,996.0,996.0,918.0,918.0,2.3348029025972084
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.036513916976396193,0.06810949832556719,0.9942860805061218,0.7779522802778617,5.063234582666895,0.7740248813029629,0.7819197377208427,0.9317641817641817,0.7819197377208427,0.04119509603058955,0.9588049039694104,0.2180802622791573,25758.0,7520.0,175026.0,7184.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0007755300016503916,-0.0007755300016503916,-0.002695234063872745,-0.002695234063872745,0.0004611709891639837,0.0004611709891639837,-0.005392877579534661,-0.005392877579534661,0.06981622517774166,0.06981622517774166,0.010672919558421756,0.010672919558421756,-0.022494080505130243,-0.022494080505130243,-0.0002134689634689657,-0.0002134689634689657,-0.022494080505130243,-0.022494080505130243,-0.003807259540061135,-0.003807259540061135,0.0038072595400611142,0.0038072595400611142,0.022494080505130215,0.022494080505130215,-741.0,-741.0,-695.0,-695.0,695.0,695.0,741.0,741.0,2.0797573160765013
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_F_64_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.03664579706275348,0.06871483014766079,0.9941840627927899,0.7787535965533344,5.056160094607126,0.7729433928411231,0.7846518122761217,0.9318430724680725,0.7846518122761217,0.04159499523407799,0.958405004765922,0.21534818772387834,25848.0,7593.0,174953.0,7094.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0006436499152931083,-0.0006436499152931083,-0.002089902241779143,-0.002089902241779143,0.00035915327583213585,0.00035915327583213585,-0.0045915613040619085,-0.0045915613040619085,0.06274173711797282,0.06274173711797282,0.009591431096582004,0.009591431096582004,-0.019762005949851225,-0.019762005949851225,-0.00013457825957818859,-0.00013457825957818859,-0.019762005949851225,-0.019762005949851225,-0.0034073603365726984,-0.0034073603365726984,0.00340736033657274,0.00340736033657274,0.019762005949851252,0.019762005949851252,-651.0,-651.0,-622.0,-622.0,622.0,622.0,651.0,651.0,1.7260913407271614
sevennet-l3i5,crabnet_frontend,mat2vec_residual/outputs_all_embeddings_residual,sevennet-l3i5,crabnet_frontend,MDS_F_32_cos_zscore,unique_prototype,215488,215488,0,5,,,mat2vec_residual/outputs_all_embeddings_residual/sevennet-l3i5/crabnet_frontend/residual_calibration_full_predictions.csv.gz,0.036870862670197235,0.06964104919677024,0.9940262180644881,0.7790470464452127,5.0470800871397765,0.7715553173752531,0.7866856900006072,0.9317827442827443,0.7866856900006072,0.04203324093653107,0.957966759063469,0.21331430999939288,25915.0,7673.0,174873.0,7027.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,0.037289446978046585,0.07080473238943993,0.9938249095169578,0.7833451578573963,4.993418357489153,0.7633519617445411,0.8044138182259729,0.9319776507276507,0.8044138182259729,0.04500235557065069,0.9549976444293493,0.1955861817740271,26499.0,8215.0,174331.0,6443.0,-0.0004185843078493498,-0.0004185843078493498,-0.0011636831926696983,-0.0011636831926696983,0.00020130854753031002,0.00020130854753031002,-0.004298111412183614,-0.004298111412183614,0.053661729650623435,0.053661729650623435,0.00820335563071195,0.00820335563071195,-0.017728128225365736,-0.017728128225365736,-0.0001949064449063842,-0.0001949064449063842,-0.017728128225365736,-0.017728128225365736,-0.00296911463411962,-0.00296911463411962,0.0029691146341196406,0.0029691146341196406,0.01772812822536579,0.01772812822536579,-584.0,-584.0,-542.0,-542.0,542.0,542.0,584.0,584.0,1.1225275292920889
