baseline_model,residual_route,metrics_variant,fold,representation,split,subset,n_rows,gamma,alpha,inner_alpha,inner_holdout_mae,n_dropped_total,n_total_representation,n_train_representation,n_test_representation,baseline_representation,MAE,RMSE,R2,baseline_MAE_on_eval_rows,baseline_RMSE_on_eval_rows,baseline_R2_on_eval_rows,delta_MAE_vs_baseline,delta_RMSE_vs_baseline,delta_R2_vs_baseline,F1,DAF,baseline_F1_on_eval_rows,baseline_DAF_on_eval_rows,delta_F1_vs_baseline,delta_DAF_vs_baseline
chgnet,crabnet_frontend,full,0,MDS_E_32_cos_zscore,test,all,51393,0.8,316.227766016838,316.227766016838,0.0508037387459986,0,256963,205570,51393,chgnet-baseline,0.05259976310873,0.0821017174095998,0.9929784401166326,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.004095285455657,-0.0065827444092367,0.0011710861266051,0.6216454922209389,4.369407203528545,0.6331759946055293,3.698902092972298,-0.0115305023845904,0.6705051105562463
chgnet,crabnet_frontend,full,1,MDS_E_32_cos_zscore,test,all,51393,0.65,316.227766016838,316.227766016838,0.0489491431320415,0,256963,205570,51393,chgnet-baseline,0.0506866654215428,0.0798218899716521,0.991467256453554,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0041490455384877,-0.005638867747412,0.0012481415765677,0.6211590820692338,4.145325732016388,0.6120758324040146,3.416286938710945,0.0090832496652191,0.7290387933054427
chgnet,crabnet_frontend,full,2,MDS_E_32_cos_zscore,test,all,51393,0.85,316.227766016838,316.227766016838,0.0506097380474162,0,256963,205570,51393,chgnet-baseline,0.0510125055369081,0.0789970312703037,0.9912278161651148,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0033487889028316,-0.005597247141941,0.0012871255033681,0.6117118955315242,4.296041106048834,0.623910541029436,3.5850524498475203,-0.0121986454979118,0.7109886562013141
chgnet,crabnet_frontend,full,3,MDS_E_32_cos_zscore,test,all,51392,0.65,316.227766016838,316.227766016838,0.0492329303152995,0,256963,205571,51392,chgnet-baseline,0.0476808998560515,0.072250435565337,0.9938068944123885,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.0031297794030832,-0.0044318719456301,0.0007830778453238,0.6370286362347605,3.7346525578259535,0.6443022980336413,3.1699087841858358,-0.0072736617988807,0.5647437736401182
chgnet,crabnet_frontend,full,4,MDS_E_32_cos_zscore,test,all,51392,0.7,316.227766016838,316.227766016838,0.0507899260862099,0,256963,205571,51392,chgnet-baseline,0.0498232509896225,0.0792777105362753,0.993078292619662,0.0538337210226831,0.084697937143409,0.992099461350304,-0.0040104700330606,-0.0054202266071336,0.000978831269358,0.6446838611383177,3.6101428764003543,0.6357386751650353,3.0289106583021828,0.0089451859732823,0.5812322180981719
chgnet,crabnet_frontend,full,0,MDS_E_64_cos_zscore,test,all,51393,0.75,100.0,100.0,0.0502277535269428,0,256963,205570,51393,chgnet-baseline,0.0518067199428725,0.0798889647061031,0.9933518209619876,0.056695048564387,0.0886844618188366,0.9918073539900276,-0.0048883286215145,-0.0087954971127334,0.0015444669719602,0.6203385165818082,4.426430277196451,0.6331759946055293,3.698902092972298,-0.0128374780237211,0.7275281842241528
chgnet,crabnet_frontend,full,1,MDS_E_64_cos_zscore,test,all,51393,0.65,100.0,100.0,0.0483208581127633,0,256963,205570,51393,chgnet-baseline,0.0496581378550796,0.0772192959518954,0.9920146058880968,0.0548357109600306,0.0854607577190641,0.9902191148769862,-0.0051775731049509,-0.0082414617671687,0.0017954910111105,0.6220259671785408,4.2273843146198615,0.6120758324040146,3.416286938710945,0.0099501347745261,0.8110973759089166
chgnet,crabnet_frontend,full,2,MDS_E_64_cos_zscore,test,all,51393,0.8,100.0,100.0,0.0495029592431058,0,256963,205570,51393,chgnet-baseline,0.0501036174145901,0.0769309841999646,0.991680662175939,0.0543612944397397,0.0845942784122448,0.9899406906617464,-0.0042576770251495,-0.0076632942122802,0.0017399715141924,0.60381861575179,4.402331401641819,0.623910541029436,3.5850524498475203,-0.020091925277646,0.8172789517942984
chgnet,crabnet_frontend,full,3,MDS_E_64_cos_zscore,test,all,51392,0.7,100.0,100.0,0.0482384350243475,0,256963,205571,51392,chgnet-baseline,0.0468738705904035,0.070236542674178,0.9941473332433424,0.0508106792591347,0.0766823075109671,0.9930238165670646,-0.0039368086687312,-0.006445764836789,0.0011235166762777,0.6310736447722749,3.844796159285667,0.6443022980336413,3.1699087841858358,-0.0132286532613663,0.6748873750998317
chgnet,crabnet_frontend,full,4,MDS_E_64_cos_zscore,test,all,51392,0.75,100.0,100.0,0.0496864670876538,0,256963,205571,51392,chgnet-baseline,0.0488693965543511,0.076768883585679,0.9935094502104256,0.0538337210226831,0.084697937143409,0.992099461350304,-0.004964324468332,-0.00792905355773,0.0014099888601215,0.6452648475120385,3.681444306492475,0.6357386751650353,3.0289106583021828,0.0095261723470031,0.6525336481902921
